START	END	STRAND	Lelandais log2 chip-seq 2
960704	961432	+	0.797315250081038
962374	961895	-	0.15200309344505006
962823	967058	+	-0.3649968167792483
969161	967161	-	0.03170885972733806
970915	972009	+	0.5655971758542251
973396	973782	+	-1.253756592245783
977483	979216	+	1.1189410727235074
987900	988103	+	0.4808900465734695
988766	991744	+	2.0995356735509145
3711	2611	-	1.3795388180574575
7103	4229	-	-0.561878887608115
7592	4229	-	-5.044394119358453
7592	7203	-	-5.044394119358453
14851	13625	-	0.2373945846756947
16529	18802	+	0.2373945846756947
19281	20294	+	-0.05771549785628733
21305	20670	-	1.1262637726461728
23119	22157	-	-1.782408564927373
31955	24048	-	0.5899117166928896
29708	29627	-	-1.0238467419543678
33180	34292	+	0.5899117166928896
34932	36884	+	1.4329594072761063
39827	37005	-	-0.4344028241457749
42181	41327	-	-0.3677317845004871
43439	44776	+	-0.3677317845004871
45823	45146	-	-0.2509615735332188
49080	47587	-	0.5549677604233189
51618	50095	-	0.8339900485610707
52511	54733	+	0.8339900485610707
55179	55673	+	-0.5525410230287788
56736	55888	-	0.7369655941662062
57283	58644	+	0.7369655941662062
59437	60792	+	0.5849625007211562
62769	61015	-	-0.044394119358453395
64257	63754	-	1.9956998625663744
68235	65095	-	2.1379082635592632
69547	69155	-	4.280315905214993
73754	70626	-	0.30485458152842093
74843	76999	+	0.30485458152842093
78833	77292	-	0.8454900509443752
80084	79284	-	1.6211448370278023
80996	82306	+	1.6211448370278023
83518	82430	-	-0.12398871727545349
83996	85786	+	1.1641886318931678
90313	85886	-	1.235103473086002
91592	90756	-	0.42285700373814306
91979	92560	+	0.28567220951352545
92911	93657	+	0.42285700373814306
95527	94328	-	1.8034610059531129
95818	97248	+	1.3164736647952542
97613	98647	+	0.9482849634558447
99903	98818	-	-0.831877241191673
101530	100610	-	0.9161684091965294
103005	102118	-	-2.1622714288988774
103406	103768	+	0.3870231231092473
106608	103968	-	0.6780719051126378
108423	109316	+	0.32524082892819794
110610	115556	+	-0.2002986504858312
117006	115828	-	-0.33298328339635813
117461	120745	+	0.551241882877155
122711	120894	-	0.24100809950379498
127302	123328	-	1.028854862672185
129645	127948	-	0.47892086331083156
132407	130263	-	-0.3081222953623319
133494	134099	+	0.773724144176324
135473	136495	+	4.37817731783203
137951	137328	-	-0.7897822926096542
138944	140512	+	-0.7897822926096542
142023	140740	-	1.292781749227846
142420	146505	+	1.292781749227846
146756	147409	+	-0.18057224564182092
150073	147689	-	1.3384792711512101
151306	150689	-	0.846525519338282
151640	152755	+	1.3384792711512101
154114	153035	-	0.14957635605051
156436	155153	-	1.1668973087447445
156867	156643	-	0.5667002943284278
157279	158328	+	1.1668973087447445
158967	160532	+	-0.19052190604942593
160886	162262	+	-0.04264433740849367
162753	164852	+	0.47643804394298706
165525	165115	-	1.6874097696919739
167569	165968	-	0.22239242133644802
168634	168305	-	0.5398104643287811
168840	170054	+	0.28688114778816154
173017	170210	-	-0.39909595540982234
175975	174644	-	0.14438990933517493
178736	176352	-	0.5519851782748835
179000	179443	+	0.717600269299275
180173	179511	-	1.9976861341617536
180340	180427	+	1.9976861341617536
180615	181229	+	1.9976861341617536
181552	181623	+	2.342795842599878
181861	181963	+	2.349408831309469
182137	182961	+	2.349408831309469
183306	183974	+	0.4817085389241315
185357	184473	-	0.6841379058119916
186539	186150	-	0.1710455413362275
190121	188454	-	0.67621156308711
192690	190804	-	-0.2779847472997654
197907	196897	-	-6.754887502163468
199700	199107	-	-0.18641312423088136
200049	201194	+	0.5145731728297582
202160	201264	-	0.45536959331406196
205325	202569	-	2.3045609629172743
206023	206397	+	2.1585919106347253
206827	208236	+	2.3045609629172743
209031	208420	-	-0.2197812078799099
209955	209419	-	0.6332176693283772
211257	210361	-	1.8144443468439233
212116	215460	+	1.8144443468439233
215958	216419	+	0.0
216932	221182	+	0.4009623140671211
221539	223194	+	0.7468810630312889
224077	226485	+	-1.7757848430567342
227288	227473	+	-0.30697775342139083
228775	228026	-	0.7095501365858057
229511	230665	+	0.5501970825604795
231364	231687	+	0.15898952376115677
232068	231892	-	2.455976060001078
234755	232974	-	0.3870231231092473
237278	236058	-	2.3195992888273897
238083	238155	+	2.352301743930881
238495	243129	+	2.3195992888273897
244034	243231	-	1.0914983544854961
246210	244561	-	0.5128127149653208
247359	248030	+	0.4559454428590498
248511	249908	+	4.381384677058056
250359	250431	+	1.9299215642638594
251169	256526	+	2.039528364186637
260341	256682	-	0.19264507794239583
261006	262976	+	0.6761103887793516
263952	263305	-	0.579549004534792
264299	265999	+	0.7432245846378887
268742	266139	-	2.3779880540079583
269346	269417	+	1.161589142274248
271477	269645	-	1.1996723448363644
277540	278319	+	-0.22239242133644802
279537	279608	+	1.7634801126795208
281656	279887	-	-1.4694852833012204
285382	282101	-	1.2358882638206707
285868	288093	+	0.26065175452279976
288746	292597	+	0.21299372333419844
293980	292976	-	0.26023577248112034
294335	295441	+	0.6197279188818329
296159	295680	-	-2.9188632372745946
297891	297272	-	-0.3400754415976217
298166	300139	+	0.2801079191927352
300358	301131	+	0.7749334443652266
302976	301252	-	0.5892884261239462
303335	305686	+	0.7526899464592228
306087	308477	+	0.6424479953819164
309091	310248	+	0.9354597478052895
310699	311430	+	0.24935946893671726
312081	312488	+	0.6535495859785688
312934	313545	+	-0.09192248944103931
315377	313755	-	0.6057210608879537
317780	316110	-	0.14722595318317805
318475	318374	-	0.14722595318317805
319005	318906	-	-0.40469555505738486
320386	319316	-	0.2657335554347493
320888	323008	+	0.2242151569432658
323129	323524	+	1.857980995127572
324020	325627	+	0.8123729968242287
326644	326276	-	0.053938807110803844
327227	327757	+	0.8942053359774031
330155	328668	-	0.22902551366889504
331042	332847	+	-0.05343925896146044
333100	333801	+	0.1746785314129468
335553	334111	-	-0.232660756790275
336494	337219	+	-0.08572987402588397
337533	338789	+	0.7766217945179964
339203	340627	+	0.3018903416508174
342279	341230	-	2.6075854096818265
342948	343859	+	2.6075854096818265
347169	344104	-	-0.5525410230287788
354848	355801	+	0.467126010427298
356535	357632	+	-0.6719458023157963
359555	358071	-	1.2064508774674263
359987	360835	+	1.2064508774674263
362520	361189	-	1.2043584985061864
362859	363965	+	0.5316130761282225
365192	364290	-	0.9938214250708757
367018	365612	-	0.03952836418663728
367314	367731	+	0.7243655573865727
368426	369616	+	0.6868421147403698
370704	369916	-	-0.30425706856030676
373573	372155	-	-1.5343364276511882
378264	377281	-	0.3870231231092473
381916	379169	-	0.9618648711132289
383690	383247	-	0.24207478719814776
387163	385778	-	-0.0861566437497146
388457	390460	+	-0.08551807118605712
392418	390841	-	0.7030182622428686
392825	393643	+	0.5896238780910192
394311	396407	+	0.4541758931858021
397001	396831	-	0.15527822547791084
398544	402509	+	0.14809863898913392
403035	404273	+	0.6780719051126378
405073	405231	+	0.12553088208385882
406327	406485	+	0.2131738913070692
406981	407532	+	0.17809232231371092
407884	409122	+	0.869039322116837
409583	410062	+	0.1892703511617392
413093	410256	-	0.9223791028775261
414418	414975	+	0.9223791028775261
418124	415101	-	1.712718047919529
418419	418492	+	1.078002512001273
419033	421033	+	1.712718047919529
421857	426737	+	-1.250543461650597
428207	427509	-	0.4854268271702417
429542	429937	+	0.4854268271702417
431010	430462	-	0.6737717676790123
431195	431647	+	0.3107008394641082
431944	433281	+	0.6737717676790123
441790	433499	-	1.0806878455655609
444214	442448	-	5.275278001588541
445529	446647	+	5.275278001588541
448080	447256	-	0.7090988007332623
448407	448619	+	0.7090988007332623
452251	449219	-	0.5719063478957098
452786	453319	+	0.5719063478957098
454148	453435	-	0.915111102413487
454589	455740	+	0.41153155577730843
458723	456705	-	0.781105022899779
459883	459074	-	0.7567288489876363
460198	461295	+	0.781105022899779
462566	464314	+	-0.29373120305671035
466424	465069	-	0.27915407119707086
468802	468101	-	-1.5283789723547887
469160	470116	+	-0.34348423825380986
471423	470386	-	0.43550160183855946
474182	475621	+	-2.192645077942396
477828	478913	+	0.39391420771308966
479837	481195	+	0.516398214238085
481654	483762	+	-1.7997013495141687
486593	483870	-	-0.029146345659516508
486899	490231	+	0.852658283924813
494308	490310	-	-0.5682837595745258
495118	494729	-	2.0749620576812218
497208	495715	-	0.3625700793847084
502551	501094	-	-0.615336149764675
503948	503256	-	0.2801079191927352
505685	504258	-	-1.1292830169449666
506003	506608	+	-0.47643804394298717
506947	507891	+	-1.1292830169449666
508560	509558	+	-2.146841388329271
511543	509813	-	0.3578935921752352
512084	512563	+	0.3578935921752352
514134	512683	-	0.1639757351111261
516825	514513	-	-0.36457243229585606
520658	517605	-	-1.4854268271702418
524047	523211	-	1.3479233034203069
524310	525314	+	1.4288432988038744
527157	528824	+	1.3584539709124765
531206	531289	+	1.326429487122303
532144	532872	+	1.7381476467033607
535108	533744	-	0.06711419585853705
538045	543759	+	-0.45317262816561493
544199	545527	+	0.33969237436320165
552456	545740	-	-0.8300749985576876
554332	553388	-	2.608152128093046
556498	558378	+	1.1104239896936507
559430	560855	+	0.548436624696042
562762	561332	-	-0.7118746132033758
565053	563698	-	1.0382700169277173
568199	566262	-	0.19104829300806642
568634	569407	+	0.16046467219324612
570908	569862	-	-0.7918918046697998
571155	571364	+	-0.3362833878644323
572838	571450	-	0.05794734920927949
573153	573494	+	0.013546531837947925
573761	574255	+	0.05794734920927949
575743	574382	-	-0.09310940439148148
577549	576149	-	0.2817709684153795
577874	579214	+	-0.1408625358398497
581423	579444	-	0.4388842412332117
582132	584999	+	-0.6313554062056074
585942	585256	-	4.08578137830838
586826	586329	-	0.7867559608777375
587868	587125	-	1.2709613216054227
590229	588556	-	3.987060944292502
594295	592526	-	1.341036917835067
595750	595642	-	1.0310268956206246
596149	597021	+	1.2262040352864672
597557	597820	+	0.8850642331553402
601264	598643	-	-0.03476541816067664
603590	602526	-	-0.09686153925258904
604422	607802	+	0.6622276270478591
609128	612415	+	1.1713182367421786
613962	613054	-	0.22677086184702228
615045	619055	+	0.22677086184702228
620236	622056	+	-1.6609113539544547
623638	622232	-	0.5191099534265303
624903	624076	-	0.814696897398772
625360	627138	+	0.814696897398772
627708	628883	+	0.6796669246680177
629481	631460	+	1.8166089309572464
632432	631794	-	1.2881676889866869
633391	633080	-	1.1805722456418208
633721	636747	+	1.2881676889866869
637093	636875	-	1.2657850168498286
637775	639010	+	1.0531113364595626
641736	639130	-	0.808815879185884
642001	642915	+	0.48239276708060835
643447	644925	+	0.19264507794239583
645707	649216	+	-0.4639470997597903
649740	651491	+	0.5956097449206647
653472	657320	+	-0.43211101263778523
657963	657571	-	1.7328959298571593
659326	660960	+	1.342601663152112
662987	661713	-	0.10893437155316395
663303	664319	+	0.1069152039165119
665295	667247	+	0.16255301278595985
671061	667816	-	0.5761922910934242
671645	671272	-	0.5761922910934242
671849	672391	+	1.386058432307078
676521	672619	-	1.0
676925	678154	+	1.15754127698648
678784	678341	-	1.1043366598147355
679307	679924	+	0.5903557594913746
681266	680184	-	2.1645717669481055
684626	682518	-	0.6363093807213765
685058	685549	+	-0.1395513523987936
687619	685736	-	-0.1970368470595536
689640	688276	-	-0.22239242133644802
689948	691501	+	0.445139531068263
691854	694490	+	1.5479004064996111
695530	694778	-	0.4854268271702417
696225	696497	+	1.3649968167792483
697874	696804	-	1.1387062708315923
699338	698202	-	0.10052687595396444
699630	699851	+	1.1513093232749654
700262	702247	+	0.10052687595396444
702520	703302	+	0.9393372180933758
704426	703350	-	0.23446525363702297
706097	704823	-	-0.08746284125033943
707932	706436	-	1.3750394313469247
708198	709307	+	-1.9842326841416835
710760	709402	-	0.7739963251111732
712397	711240	-	-0.22239242133644802
712654	713490	+	0.8636785287872197
713669	715675	+	0.37036844994511553
715930	716766	+	0.09019780897157814
718141	718590	+	1.6057210608879537
720580	718943	-	0.4794693718738423
721984	721553	-	0.404983834614921
723340	724731	+	-0.3402289116303062
725307	726449	+	0.5555187228286743
728834	726654	-	0.4150374992788437
730061	729381	-	-0.6713772525386293
732854	734389	+	-0.6839725065523219
734835	735893	+	1.0324214776923775
736241	737137	+	0.5467431784906659
738086	739516	+	1.5310694927259543
740607	742067	+	0.7425037777076362
745987	742499	-	0.15672550368745303
746280	747146	+	1.0874628412503393
747508	749538	+	0.15672550368745303
750319	751419	+	-6.339850002884624
751810	752349	+	0.17176634826647985
752900	754600	+	-0.12832409697553945
754933	756090	+	0.6307661903342809
756812	756294	-	0.5118990385314327
757134	760199	+	-0.33560303178443884
760514	761302	+	-0.08017034868398333
761870	764755	+	1.1287333141222027
766126	765236	-	-1.263034405833794
768908	766917	-	0.2605275502232191
769859	772234	+	-0.5118990385314328
772741	775389	+	1.1458508664634548
775729	776526	+	-0.7104933828050151
777293	776742	-	0.6655809609294407
778377	779204	+	0.6655809609294407
780645	779848	-	0.31410859042806305
781773	783050	+	0.015266756653310572
784590	783229	-	1.1375035237499351
785331	786203	+	0.3728092638895465
786770	788794	+	0.7507713936912367
792971	793987	+	0.3103401206121505
796216	794516	-	-0.9510903995190535
802215	802694	+	-0.43063435432986236
806169	804418	-	1.0228399763581113
807637	806660	-	0.856875057901403
809386	808082	-	0.551241882877155
810168	812372	+	0.015106892390208388
813058	812738	-	0.6885389041637063
814034	814993	+	0.6885389041637063
815939	816685	+	-0.28010791919273537
818942	816990	-	1.1740293997750488
820383	819301	-	0.7404800783424429
821998	823836	+	1.31836147986717
824601	824933	+	0.6221154991386223
829423	825191	-	0.07400058144377678
830455	829775	-	0.7831886109268518
831136	832401	+	0.7831886109268518
834819	832642	-	0.46739290433998015
835080	835385	+	1.784271308944563
836421	836702	+	0.42164023410309087
837386	836841	-	0.4288432988038744
837576	840908	+	0.6294811674998009
842903	841038	-	1.3125902303080261
844737	843298	-	0.8951576341425019
845593	845036	-	1.4379743105560028
845903	845795	-	0.37328851680591885
846457	847779	+	1.4379743105560028
849446	848229	-	0.44448127717132585
852252	851585	-	1.2410080995037949
853968	853720	-	0.9195813175447022
854147	857344	+	1.3286227474613708
857901	858347	+	0.4956951626240688
860435	858891	-	1.2141248053528473
862918	860942	-	0.11189288007089714
866293	864317	-	0.49239638198508356
867213	869633	+	1.090197808971578
871136	870096	-	-0.1154772174199359
871668	874779	+	-0.8210298589546807
875949	875104	-	1.0539388071108038
876668	877321	+	0.1332665308634641
877952	879595	+	0.5017491324721747
880434	884210	+	0.5908873346782616
884592	885755	+	0.3692338096657191
886701	886051	-	2.385821711485989
888061	887366	-	0.4349370567165487
889038	890636	+	0.47275299713513114
894187	891140	-	1.3219280948873624
898055	895722	-	1.2064508774674263
901978	898883	-	-0.6674246609131291
902895	903869	+	-0.24207478719814765
905048	904209	-	-0.3040061868900999
907598	905670	-	0.031026895620624637
910135	908258	-	0.7943249736084858
910724	910652	-	0.4150374992788437
911146	911433	+	0.7943249736084858
911967	911758	-	1.4429434958487284
918349	912452	-	0.6716168829753382
919955	918777	-	0.6070853116192964
921373	920468	-	0.9061779776434792
921571	923823	+	1.09515723304034
925104	924130	-	0.16729474539764047
927686	925461	-	0.2783011624871044
928788	928384	-	0.7208459288029292
930857	929241	-	0.7503861099285278
934683	931276	-	0.08805617666519605
935815	935231	-	1.8200213338937647
936319	936248	-	1.342601663152112
937859	938569	+	0.33703498727757064
939996	939286	-	-0.4150374992788438
942183	942890	+	0.6124432371432632
943465	943088	-	0.5158381400663359
943940	947986	+	0.5568701936918032
949553	948066	-	0.12761419658434797
951472	949913	-	0.5260688116675877
953709	951805	-	-0.5599584945912617
954813	954112	-	0.4918530963296747
958446	955495	-	0.10108612511431432
961597	961286	-	1.1916200725416315
962788	963198	+	1.1916200725416315
964630	963767	-	1.5924570372680804
965518	965445	-	1.5924570372680804
970713	967366	-	0.35184367279164974
972574	971519	-	1.0179219079972623
973025	973576	+	0.8575557349797946
975811	973850	-	0.8856673245210052
