START	END	STRAND	Lelandais log2 chip-seq
940598	942100	+	0.5639008851933264
944149	942215	-	-1.7578862457933044
944660	945670	+	-0.01449956969511509
948077	945816	-	0.6737717676790123
948657	948917	+	0.16868183459168035
949620	950417	+	0.6737717676790123
951295	955881	+	0.8016712835540216
956817	958799	+	0.0
960338	959154	-	0.7220152527002346
960704	961432	+	0.30697775342139094
962374	961895	-	-0.2789759497028155
962823	967058	+	0.20645087746742624
969161	967161	-	-0.29834127456974646
970915	972009	+	0.09784732339814459
973396	973782	+	-0.2602357724811205
977483	979216	+	0.3923174227787603
987900	988103	+	0.3174821898561702
988766	991744	+	0.7432245846378887
3711	2611	-	0.6271423162134548
7103	4229	-	0.25964381663301966
7592	4229	-	-0.8930847960834882
7592	7203	-	-0.8930847960834882
14851	13625	-	-0.154722594798642
16529	18802	+	-0.2179050303441341
19281	20294	+	0.43812111239188495
21305	20670	-	0.0
23119	22157	-	0.16992500144231237
31955	24048	-	0.5791568790399504
29708	29627	-	0.05950101174866165
33180	34292	+	0.16046467219324612
34932	36884	+	-0.09310940439148148
39827	37005	-	-0.33586728584523623
42181	41327	-	-0.9406214529210682
43439	44776	+	-0.07730572616744892
45823	45146	-	0.3192785164734131
49080	47587	-	0.4329594072761063
51618	50095	-	0.6129768768907528
52511	54733	+	0.6179129225224429
55179	55673	+	0.32192809488736235
56736	55888	-	0.09818039393890331
57283	58644	+	0.8009665940950567
59437	60792	+	0.27462238010900575
62769	61015	-	-0.3980843659976466
64257	63754	-	0.6698513983076692
68235	65095	-	1.885828980080689
69547	69155	-	3.035128223403602
73754	70626	-	-0.1145597642628558
74843	76999	+	0.11718353937033894
78833	77292	-	0.5061853873370393
80084	79284	-	0.8953026213333068
80996	82306	+	0.8953026213333068
83518	82430	-	1.0740005814437767
83996	85786	+	0.7503861099285278
90313	85886	-	0.6469842273285406
91592	90756	-	0.7506405310632828
91979	92560	+	0.7506405310632828
92911	93657	+	0.6765929761867245
95527	94328	-	1.2512251035441606
95818	97248	+	0.5037664178731754
97613	98647	+	0.7041756590485367
99903	98818	-	-0.1056101879605988
101530	100610	-	0.10080064078749214
103005	102118	-	0.6327910258117714
103406	103768	+	0.6327910258117714
106608	103968	-	0.7776075786635519
108423	109316	+	-0.3301486016923309
110610	115556	+	0.24392558288608912
117006	115828	-	0.27262045466299184
117461	120745	+	0.13632147121278043
122711	120894	-	1.036711778356521
127302	123328	-	0.6899320603226987
129645	127948	-	0.20744207987047633
132407	130263	-	0.2917661243771098
133494	134099	+	0.6179129225224429
135473	136495	+	1.4454111483223626
137951	137328	-	0.24392558288608912
138944	140512	+	0.24392558288608912
142023	140740	-	0.12889773318225758
142420	146505	+	0.33560303178443884
146756	147409	+	0.19437804516685128
150073	147689	-	0.7273154241324868
151306	150689	-	0.6033410300360107
151640	152755	+	0.864116571918227
154114	153035	-	-0.03476541816067664
156436	155153	-	0.49811924077339914
156867	156643	-	1.1582620839167324
157279	158328	+	0.49811924077339914
158967	160532	+	1.179323699444562
160886	162262	+	0.26065175452279976
162753	164852	+	0.7243655573865727
165525	165115	-	0.6392526562221096
167569	165968	-	0.2188346019232587
168634	168305	-	0.49957100949051153
168840	170054	+	0.2188346019232587
173017	170210	-	0.6236948952098708
175975	174644	-	0.851477475289912
178736	176352	-	0.49552741713921167
179000	179443	+	0.9434164716336326
180173	179511	-	1.7867348229534294
180340	180427	+	1.7867348229534294
180615	181229	+	1.7867348229534294
181552	181623	+	1.9504179711494398
181861	181963	+	2.0660891904577725
182137	182961	+	2.4379743105560028
183306	183974	+	0.8073549220576041
185357	184473	-	0.9689731043793756
186539	186150	-	1.1288299803449524
190121	188454	-	1.0549664592179286
192690	190804	-	1.2135954730992888
197907	196897	-	-0.13430109171159105
199700	199107	-	0.29598482763508044
200049	201194	+	0.5434432312828893
202160	201264	-	0.8251661981740648
205325	202569	-	0.9434164716336326
206023	206397	+	0.871013559279922
206827	208236	+	0.9434164716336326
209031	208420	-	0.031026895620624637
209955	209419	-	0.8560905886012865
211257	210361	-	0.724026538458708
212116	215460	+	0.724026538458708
215958	216419	+	0.8371495243179576
216932	221182	+	0.22677086184702228
221539	223194	+	0.3692338096657191
224077	226485	+	-0.22948184612276734
227288	227473	+	-0.23749931372665628
228775	228026	-	0.7032824679099176
229511	230665	+	0.1685057243569781
231364	231687	+	0.3348671505948605
232068	231892	-	1.0489096004809466
234755	232974	-	-0.08926733809708741
237278	236058	-	1.5330347086772953
238083	238155	+	1.6312561529950913
238495	243129	+	1.5330347086772953
244034	243231	-	0.493040011280117
246210	244561	-	0.1069152039165119
247359	248030	+	0.4627342413101402
248511	249908	+	2.173736615392331
250359	250431	+	1.4134820327768023
251169	256526	+	1.4134820327768023
260341	256682	-	0.29462074889162704
261006	262976	+	0.5405683813627028
263952	263305	-	0.6071582468353524
264299	265999	+	0.24935946893671726
268742	266139	-	1.288936269276551
269346	269417	+	0.7672198098687992
271477	269645	-	0.3593280666925563
277540	278319	+	0.29661700635817473
279537	279608	+	1.6553518286125541
281656	279887	-	0.3686445937943926
285382	282101	-	0.03476541816067663
285868	288093	+	0.5101947323191841
288746	292597	+	0.055495112591703706
293980	292976	-	0.7858751946471525
294335	295441	+	0.5193741590935794
296159	295680	-	-0.07885542071123966
297891	297272	-	0.20053298737270864
298166	300139	+	0.4395320611995925
300358	301131	+	0.21021770739034584
302976	301252	-	0.5213464014251845
303335	305686	+	0.5178483048626192
306087	308477	+	0.9215259419769152
309091	310248	+	0.9569312781081141
310699	311430	+	0.27301849440641585
312081	312488	+	-0.21340363810919324
312934	313545	+	-0.24220090241662823
315377	313755	-	0.2307802068291671
317780	316110	-	0.5240802585741339
318475	318374	-	0.9794386775176835
319005	318906	-	0.6463630453852995
320386	319316	-	0.02696704760026936
320888	323008	+	0.722992651613602
323129	323524	+	1.0677446066358343
324020	325627	+	0.5162497506371421
326644	326276	-	0.6637166121355678
327227	327757	+	0.7929037657600637
330155	328668	-	0.4292513584985448
331042	332847	+	0.43609911480667357
333100	333801	+	0.03421571533791299
335553	334111	-	0.30697775342139094
336494	337219	+	0.20645087746742624
337533	338789	+	0.9125371587496607
339203	340627	+	0.6555544685512101
342279	341230	-	1.837569535104612
342948	343859	+	1.837569535104612
347169	344104	-	1.0258400049352596
354848	355801	+	0.1834461410959313
356535	357632	+	-0.4918530963296747
359555	358071	-	0.4551946257508265
359987	360835	+	0.5305147166987798
362520	361189	-	0.5156998382840425
362859	363965	+	0.6409189066951717
365192	364290	-	0.5321106184554211
367018	365612	-	0.5756846871331455
367314	367731	+	1.4313393116079443
368426	369616	+	0.5756846871331455
370704	369916	-	0.23606735823352454
373573	372155	-	0.12928301694496647
378264	377281	-	-0.07324898203063862
381916	379169	-	0.7548875021634686
383690	383247	-	0.5482039507110383
387163	385778	-	0.525628361338754
388457	390460	+	0.3980843659976467
392418	390841	-	0.4150374992788437
392825	393643	+	0.44430209378403845
394311	396407	+	0.9708536543404834
397001	396831	-	0.46777896135081726
398544	402509	+	-0.270647589943669
403035	404273	+	0.5803752312255044
405073	405231	+	-0.03652587602511404
406327	406485	+	0.06596326237835856
406981	407532	+	0.07189291848178572
407884	409122	+	0.932885804141463
409583	410062	+	1.2009126939259964
413093	410256	-	0.02748073642210692
414418	414975	+	-0.06246408694665355
418124	415101	-	1.3853775257586045
418419	418492	+	1.733825886635639
419033	421033	+	1.3853775257586045
421857	426737	+	-0.523561956057013
428207	427509	-	0.19408705211630226
429542	429937	+	0.19408705211630226
431010	430462	-	0.7892329037831792
431195	431647	+	0.8671643172929079
431944	433281	+	0.7892329037831792
441790	433499	-	0.5517956367859568
444214	442448	-	3.59398340129257
445529	446647	+	3.59398340129257
448080	447256	-	-0.05285188226573499
448407	448619	+	0.8009665940950567
452251	449219	-	0.36528446408174414
452786	453319	+	0.3174821898561702
454148	453435	-	1.6297504224679944
454589	455740	+	1.480328959530563
458723	456705	-	0.04890960048094651
459883	459074	-	0.5849625007211562
460198	461295	+	0.04890960048094651
462566	464314	+	0.8402195559632307
466424	465069	-	-0.12553088208385899
468802	468101	-	-0.5650629432834513
469160	470116	+	0.025090980962830522
471423	470386	-	0.29956028185890793
474182	475621	+	0.3959286763311393
477828	478913	+	-0.2490275478399147
479837	481195	+	-0.28203536776384974
481654	483762	+	0.3578935921752352
486593	483870	-	0.6740136885382843
486899	490231	+	0.34260166315211216
494308	490310	-	0.20546911829997958
495118	494729	-	1.714842783268066
497208	495715	-	0.8889686876112561
502551	501094	-	0.0
503948	503256	-	0.524661990453342
505685	504258	-	0.3181759600262548
506003	506608	+	0.38285709352969405
506947	507891	+	0.3181759600262548
508560	509558	+	-0.8160371651574052
511543	509813	-	-0.0402638702137271
512084	512563	+	0.67621156308711
514134	512683	-	0.5063526660247898
516825	514513	-	0.34577483684173
520658	517605	-	0.6123389396524613
524047	523211	-	1.4694852833012202
524310	525314	+	0.4956951626240688
527157	528824	+	0.8780094756213896
531206	531289	+	1.3985493764902748
532144	532872	+	1.374395514781498
535108	533744	-	0.4335101593503227
538045	543759	+	0.18199783374288733
544199	545527	+	0.5505524699353249
552456	545740	-	0.7488153120439499
554332	553388	-	1.3985493764902748
556498	558378	+	0.5128127149653208
559430	560855	+	0.46617634827064475
562762	561332	-	0.47643804394298706
565053	563698	-	0.8073549220576041
568199	566262	-	0.5806235649968189
568634	569407	+	0.1069152039165119
570908	569862	-	0.06871275008401431
571155	571364	+	0.2630344058337938
572838	571450	-	0.49923262669527235
573153	573494	+	0.6918777046376682
573761	574255	+	0.49923262669527235
575743	574382	-	0.13632147121278043
577549	576149	-	0.08113676272540553
577874	579214	+	0.5898119003825519
581423	579444	-	0.5488932460136344
582132	584999	+	0.3321964303411894
585942	585256	-	2.06504353190588
586826	586329	-	0.4030648576127679
587868	587125	-	0.5691085495203191
590229	588556	-	3.339649864847141
594295	592526	-	0.8732428577140613
595750	595642	-	1.9578981671201707
596149	597021	+	1.6325608810935561
597557	597820	+	0.48861863165995134
601264	598643	-	0.05377125644098074
603590	602526	-	0.5467431784906659
604422	607802	+	0.40053792958372886
609128	612415	+	0.4535721006978332
613962	613054	-	0.4503129740263745
615045	619055	+	0.01449956969511517
620236	622056	+	-0.6571122864769916
623638	622232	-	0.5093648818269969
624903	624076	-	0.4121947495100186
625360	627138	+	0.5093648818269969
627708	628883	+	0.6156592979440726
629481	631460	+	1.3095088356332945
632432	631794	-	0.36678233067162275
633391	633080	-	0.44594354086455884
633721	636747	+	0.36678233067162275
637093	636875	-	0.6797407254732561
637775	639010	+	0.2916035580305647
641736	639130	-	0.6876156777835086
642001	642915	+	0.5775450291586732
643447	644925	+	0.7162070339994088
645707	649216	+	-0.050185757168216806
649740	651491	+	0.4253058347326708
653472	657320	+	-0.24575641440195822
657963	657571	-	1.062541466068713
659326	660960	+	1.062541466068713
662987	661713	-	0.7004397181410922
663303	664319	+	0.6607939136808021
665295	667247	+	0.40008715781287235
671061	667816	-	0.713695814843359
671645	671272	-	0.7776075786635519
671849	672391	+	0.5090136474878577
676521	672619	-	0.7831886109268518
676925	678154	+	0.9574395377719542
678784	678341	-	0.6338721012021026
679307	679924	+	-0.02553509210713765
681266	680184	-	1.728553354350006
684626	682518	-	0.20461771960847175
685058	685549	+	0.20461771960847175
687619	685736	-	0.16992500144231237
689640	688276	-	-0.23660628055614882
689948	691501	+	0.9394584580649492
691854	694490	+	-0.3119440063147402
695530	694778	-	0.4715044509378722
696225	696497	+	0.8718436485093177
697874	696804	-	0.7597369018248643
699338	698202	-	0.8804183842473274
699630	699851	+	1.1864131242308813
700262	702247	+	0.8804183842473274
702520	703302	+	1.1509418980747395
704426	703350	-	-1.1422220726524646
706097	704823	-	0.0
707932	706436	-	0.2713020218173943
708198	709307	+	0.35428346819974743
710760	709402	-	0.8331809094255093
712397	711240	-	0.06356512877746613
712654	713490	+	1.077076223018641
713669	715675	+	0.06356512877746613
715930	716766	+	0.8259706002249511
718141	718590	+	2.214809249917384
720580	718943	-	-0.049753035197099615
721984	721553	-	0.45663840374561676
723340	724731	+	0.45663840374561676
725307	726449	+	0.650057528943041
728834	726654	-	1.0073419753411679
730061	729381	-	-0.857042046157957
732854	734389	+	-0.1408625358398497
734835	735893	+	0.4335101593503227
736241	737137	+	0.7899144741151654
738086	739516	+	0.4583649309429445
740607	742067	+	0.11818142634831416
745987	742499	-	0.5719063478957098
746280	747146	+	0.9092345360768176
747508	749538	+	0.7045441164738286
750319	751419	+	-0.34103691783506696
751810	752349	+	0.4854268271702417
752900	754600	+	-0.1292830169449665
754933	756090	+	-0.12398871727545349
756812	756294	-	-0.23446525363702297
757134	760199	+	-0.02623154157317966
760514	761302	+	0.3157758679057672
761870	764755	+	0.6311326821540822
766126	765236	-	0.4301443916690521
768908	766917	-	-0.29490492112081584
769859	772234	+	-0.0489096004809464
772741	775389	+	0.2653445665209948
775729	776526	+	-0.09114788805819526
777293	776742	-	0.6156592979440726
778377	779204	+	0.6156592979440726
780645	779848	-	0.4881009614685672
781773	783050	+	0.15335077690679658
784590	783229	-	-0.048094288201045075
785331	786203	+	0.7140911279136195
786770	788794	+	0.5376567859427995
792971	793987	+	-0.4150374992788438
796216	794516	-	-0.4854268271702417
802215	802694	+	-0.1488633859144827
806169	804418	-	0.714004445722895
807637	806660	-	0.4009623140671211
809386	808082	-	0.9027027986450852
810168	812372	+	1.0157673158583165
813058	812738	-	0.4491306979472517
814034	814993	+	0.4491306979472517
815939	816685	+	-0.45943161863729726
818942	816990	-	0.8768517692271353
820383	819301	-	0.6520766965796931
821998	823836	+	0.7488153120439499
824601	824933	+	1.2472670899754772
829423	825191	-	0.43171624042547413
830455	829775	-	0.11805576152171224
831136	832401	+	0.7678265578709667
834819	832642	-	0.45943161863729726
835080	835385	+	1.2589761892594404
836421	836702	+	0.28950661719498505
837386	836841	-	0.8447217745220891
837576	840908	+	0.892243819644117
842903	841038	-	0.4013625623817672
844737	843298	-	1.1699250014423124
845593	845036	-	1.7994061689421135
845903	845795	-	0.9132883668066691
846457	847779	+	1.7994061689421135
849446	848229	-	1.1622714288988771
852252	851585	-	0.28080910756176986
853968	853720	-	1.0565835283663676
854147	857344	+	0.5963672639934056
857901	858347	+	1.0874628412503393
860435	858891	-	0.5368682125201112
862918	860942	-	0.5594274086140186
866293	864317	-	1.3656494723166803
867213	869633	+	0.7597369018248643
871136	870096	-	0.4340958350945284
871668	874779	+	0.6566982543200707
875949	875104	-	1.1312445332782528
876668	877321	+	0.4405725913859815
877952	879595	+	1.198269627136274
880434	884210	+	-0.035189428462299985
884592	885755	+	0.5098610454804375
886701	886051	-	0.9252322315980278
888061	887366	-	0.6171429064703059
889038	890636	+	0.9929795723222277
894187	891140	-	0.5758602936139037
898055	895722	-	0.6637166121355678
901978	898883	-	0.6734004653887401
902895	903869	+	0.6734004653887401
905048	904209	-	0.1505596765753814
907598	905670	-	0.5659793973535834
910135	908258	-	1.1154772174199359
910724	910652	-	1.1154772174199359
911146	911433	+	1.1154772174199359
911967	911758	-	0.6251515908368551
918349	912452	-	1.2857544823338776
919955	918777	-	0.7935491225325736
921373	920468	-	0.8603939327044183
921571	923823	+	0.8036027871964965
925104	924130	-	0.4970148014454537
927686	925461	-	0.48861863165995134
928788	928384	-	0.7503861099285278
930857	929241	-	0.30697775342139094
934683	931276	-	1.0443941193584534
935815	935231	-	1.3985493764902748
936319	936248	-	1.3985493764902748
937859	938569	+	-0.39427893911204637
939996	939286	-	-0.0861566437497146
942183	942890	+	0.2573878426926518
943465	943088	-	0.4220239295949508
943940	947986	+	0.9208297865663924
949553	948066	-	0.8443491295398056
951472	949913	-	0.2875765900965855
